"SampleID","SampleName","MarkerID","Haplotype","Reads","NA"
"sk052-2_S2","sk052-2_S2","csp","Singelton",830,FALSE
"sk052-2_S2","sk052-2_S2","csp","Chimera",54,FALSE
"sk052-2_S2","sk052-2_S2","csp","csp-94",3413,FALSE
"sk052-2_S2","sk052-2_S2","csp","csp-32",20100,FALSE
"sk053-2_S4","sk053-2_S4","csp","Noise",157,FALSE
"sk053-2_S4","sk053-2_S4","csp","Indels",67,FALSE
"sk053-2_S4","sk053-2_S4","csp","Singelton",766,FALSE
"sk053-2_S4","sk053-2_S4","csp","Chimera",1,FALSE
"sk053-2_S4","sk053-2_S4","csp","csp-11",5696,FALSE
"sk053-2_S4","sk053-2_S4","csp","csp-4",19349,FALSE
"sk057-2_S6","sk057-2_S6","csp","Noise",15,FALSE
"sk057-2_S6","sk057-2_S6","csp","Indels",60,FALSE
"sk057-2_S6","sk057-2_S6","csp","Singelton",913,FALSE
"sk057-2_S6","sk057-2_S6","csp","Chimera",33,FALSE
"sk057-2_S6","sk057-2_S6","csp","Noise",1989,FALSE
"sk057-2_S6","sk057-2_S6","csp","csp-7",2162,FALSE
"sk057-2_S6","sk057-2_S6","csp","csp-99",4438,FALSE
"sk057-2_S6","sk057-2_S6","csp","csp-8",18605,FALSE
"sk085-2_S8","sk085-2_S8","csp","Noise",1,FALSE
"sk085-2_S8","sk085-2_S8","csp","Indels",34,FALSE
"sk085-2_S8","sk085-2_S8","csp","Singelton",980,FALSE
"sk085-2_S8","sk085-2_S8","csp","Chimera",4368,FALSE
"sk085-2_S8","sk085-2_S8","csp","csp-12",759,FALSE
"sk085-2_S8","sk085-2_S8","csp","csp-10",1465,FALSE
"sk085-2_S8","sk085-2_S8","csp","csp-35",5788,FALSE
"sk085-2_S8","sk085-2_S8","csp","csp-22",6885,FALSE
"sk085-2_S8","sk085-2_S8","csp","csp-16",7015,FALSE
"sk088-2_S10","sk088-2_S10","csp","Noise",8,FALSE
"sk088-2_S10","sk088-2_S10","csp","Indels",26,FALSE
"sk088-2_S10","sk088-2_S10","csp","Singelton",633,FALSE
"sk088-2_S10","sk088-2_S10","csp","Chimera",2,FALSE
"sk088-2_S10","sk088-2_S10","csp","csp-4",27363,FALSE
"sk090-2_S12","sk090-2_S12","csp","Noise",205,FALSE
"sk090-2_S12","sk090-2_S12","csp","Indels",1168,FALSE
"sk090-2_S12","sk090-2_S12","csp","Singelton",1086,FALSE
"sk090-2_S12","sk090-2_S12","csp","Chimera",4080,FALSE
"sk090-2_S12","sk090-2_S12","csp","csp-8",8764,FALSE
"sk090-2_S12","sk090-2_S12","csp","csp-68",14030,FALSE
"sk094-2_S14","sk094-2_S14","csp","Noise",562,FALSE
"sk094-2_S14","sk094-2_S14","csp","Indels",125,FALSE
"sk094-2_S14","sk094-2_S14","csp","Singelton",717,FALSE
"sk094-2_S14","sk094-2_S14","csp","Chimera",86,FALSE
"sk094-2_S14","sk094-2_S14","csp","csp-35",27392,FALSE
"sk096-2_S16","sk096-2_S16","csp","Noise",0,FALSE
"sk096-2_S16","sk096-2_S16","csp","Indels",11,FALSE
"sk096-2_S16","sk096-2_S16","csp","Singelton",505,FALSE
"sk096-2_S16","sk096-2_S16","csp","Chimera",3378,FALSE
"sk096-2_S16","sk096-2_S16","csp","Noise",8466,FALSE
"sk096-2_S16","sk096-2_S16","csp","csp-35",15069,FALSE
"sk097-2_S18","sk097-2_S18","csp","Noise",75,FALSE
"sk097-2_S18","sk097-2_S18","csp","Indels",2,FALSE
"sk097-2_S18","sk097-2_S18","csp","Singelton",673,FALSE
"sk097-2_S18","sk097-2_S18","csp","Chimera",3255,FALSE
"sk097-2_S18","sk097-2_S18","csp","csp-10",502,FALSE
"sk097-2_S18","sk097-2_S18","csp","csp-12",1576,FALSE
"sk097-2_S18","sk097-2_S18","csp","csp-22",3123,FALSE
"sk097-2_S18","sk097-2_S18","csp","csp-35",3182,FALSE
"sk097-2_S18","sk097-2_S18","csp","csp-16",15216,FALSE
"sk101-2_S20","sk101-2_S20","csp","Noise",8,FALSE
"sk101-2_S20","sk101-2_S20","csp","Indels",89,FALSE
"sk101-2_S20","sk101-2_S20","csp","Singelton",629,FALSE
"sk101-2_S20","sk101-2_S20","csp","Chimera",1856,FALSE
"sk101-2_S20","sk101-2_S20","csp","Noise",6261,FALSE
"sk101-2_S20","sk101-2_S20","csp","csp-27",19449,FALSE
"sk107-2_S22","sk107-2_S22","csp","Noise",10,FALSE
"sk107-2_S22","sk107-2_S22","csp","Indels",24,FALSE
"sk107-2_S22","sk107-2_S22","csp","Singelton",360,FALSE
"sk107-2_S22","sk107-2_S22","csp","csp-32",27977,FALSE
"sk108-2_S24","sk108-2_S24","csp","Noise",1061,FALSE
"sk108-2_S24","sk108-2_S24","csp","Indels",2739,FALSE
"sk108-2_S24","sk108-2_S24","csp","Singelton",685,FALSE
"sk108-2_S24","sk108-2_S24","csp","Chimera",65,FALSE
"sk108-2_S24","sk108-2_S24","csp","csp-32",21478,FALSE
"sk119-2_S26","sk119-2_S26","csp","Noise",937,FALSE
"sk119-2_S26","sk119-2_S26","csp","Indels",706,FALSE
"sk119-2_S26","sk119-2_S26","csp","Singelton",1206,FALSE
"sk119-2_S26","sk119-2_S26","csp","Chimera",1288,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-22",586,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-35",1251,FALSE
"sk119-2_S26","sk119-2_S26","csp","Noise",1257,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-27",2023,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-16",2918,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-99",3339,FALSE
"sk119-2_S26","sk119-2_S26","csp","csp-32",9409,FALSE
"sk125-2_S28","sk125-2_S28","csp","Noise",939,FALSE
"sk125-2_S28","sk125-2_S28","csp","Indels",1106,FALSE
"sk125-2_S28","sk125-2_S28","csp","Singelton",1105,FALSE
"sk125-2_S28","sk125-2_S28","csp","Chimera",113,FALSE
"sk125-2_S28","sk125-2_S28","csp","csp-19",1397,FALSE
"sk125-2_S28","sk125-2_S28","csp","csp-32",1437,FALSE
"sk125-2_S28","sk125-2_S28","csp","Noise",2182,FALSE
"sk125-2_S28","sk125-2_S28","csp","csp-31",3206,FALSE
"sk125-2_S28","sk125-2_S28","csp","csp-1",21063,FALSE
"sk142-2_S30","sk142-2_S30","csp","Noise",612,FALSE
"sk142-2_S30","sk142-2_S30","csp","Indels",52,FALSE
"sk142-2_S30","sk142-2_S30","csp","Singelton",945,FALSE
"sk142-2_S30","sk142-2_S30","csp","Chimera",5,FALSE
"sk142-2_S30","sk142-2_S30","csp","csp-1",835,FALSE
"sk142-2_S30","sk142-2_S30","csp","Noise",32357,FALSE
"sk150-2_S32","sk150-2_S32","csp","Noise",174,FALSE
"sk150-2_S32","sk150-2_S32","csp","Indels",28,FALSE
"sk150-2_S32","sk150-2_S32","csp","Singelton",735,FALSE
"sk150-2_S32","sk150-2_S32","csp","Chimera",130,FALSE
"sk150-2_S32","sk150-2_S32","csp","csp-8",3251,FALSE
"sk150-2_S32","sk150-2_S32","csp","Noise",4866,FALSE
"sk150-2_S32","sk150-2_S32","csp","csp-4",6343,FALSE
"sk150-2_S32","sk150-2_S32","csp","csp-12",7132,FALSE
"sk150-2_S32","sk150-2_S32","csp","csp-11",11470,FALSE
"sk154-2_S34","sk154-2_S34","csp","Noise",182,FALSE
"sk154-2_S34","sk154-2_S34","csp","Indels",191,FALSE
"sk154-2_S34","sk154-2_S34","csp","Singelton",754,FALSE
"sk154-2_S34","sk154-2_S34","csp","Chimera",50,FALSE
"sk154-2_S34","sk154-2_S34","csp","Noise",35826,FALSE
"sk159-2_S36","sk159-2_S36","csp","Noise",745,FALSE
"sk159-2_S36","sk159-2_S36","csp","Indels",54,FALSE
"sk159-2_S36","sk159-2_S36","csp","Singelton",1018,FALSE
"sk159-2_S36","sk159-2_S36","csp","Chimera",151,FALSE
"sk159-2_S36","sk159-2_S36","csp","Noise",11559,FALSE
"sk159-2_S36","sk159-2_S36","csp","csp-4",29314,FALSE
"sk162-2_S38","sk162-2_S38","csp","Noise",413,FALSE
"sk162-2_S38","sk162-2_S38","csp","Indels",4,FALSE
"sk162-2_S38","sk162-2_S38","csp","Singelton",714,FALSE
"sk162-2_S38","sk162-2_S38","csp","Chimera",2826,FALSE
"sk162-2_S38","sk162-2_S38","csp","csp-7",3307,FALSE
"sk162-2_S38","sk162-2_S38","csp","csp-8",6691,FALSE
"sk162-2_S38","sk162-2_S38","csp","csp-10",20457,FALSE
"sk163-2_S40","sk163-2_S40","csp","Noise",29,FALSE
"sk163-2_S40","sk163-2_S40","csp","Indels",10,FALSE
"sk163-2_S40","sk163-2_S40","csp","Singelton",720,FALSE
"sk163-2_S40","sk163-2_S40","csp","Chimera",3,FALSE
"sk163-2_S40","sk163-2_S40","csp","Noise",1597,FALSE
"sk163-2_S40","sk163-2_S40","csp","csp-111",5073,FALSE
"sk163-2_S40","sk163-2_S40","csp","csp-18",27070,FALSE
"sk166-2_S1","sk166-2_S1","csp","Noise",1667,FALSE
"sk166-2_S1","sk166-2_S1","csp","Indels",22120,FALSE
"sk166-2_S1","sk166-2_S1","csp","Singelton",1613,FALSE
"sk166-2_S1","sk166-2_S1","csp","Chimera",1959,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-16",599,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-4",834,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-22",914,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-35",1538,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-18",1805,FALSE
"sk166-2_S1","sk166-2_S1","csp","Noise",4952,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-32",5539,FALSE
"sk166-2_S1","sk166-2_S1","csp","csp-8",7791,FALSE
"sk177-2_S2","sk177-2_S2","csp","Noise",4470,FALSE
"sk177-2_S2","sk177-2_S2","csp","Indels",194,FALSE
"sk177-2_S2","sk177-2_S2","csp","Singelton",1475,FALSE
"sk177-2_S2","sk177-2_S2","csp","Chimera",142,FALSE
"sk177-2_S2","sk177-2_S2","csp","csp-1",80146,FALSE
"sk179-2_S3","sk179-2_S3","csp","Noise",166,FALSE
"sk179-2_S3","sk179-2_S3","csp","Indels",221,FALSE
"sk179-2_S3","sk179-2_S3","csp","Singelton",1281,FALSE
"sk179-2_S3","sk179-2_S3","csp","Chimera",16,FALSE
"sk179-2_S3","sk179-2_S3","csp","csp-16",71990,FALSE
"sk181-2_S4","sk181-2_S4","csp","Noise",15,FALSE
"sk181-2_S4","sk181-2_S4","csp","Indels",169,FALSE
"sk181-2_S4","sk181-2_S4","csp","Singelton",1126,FALSE
"sk181-2_S4","sk181-2_S4","csp","Chimera",1587,FALSE
"sk181-2_S4","sk181-2_S4","csp","csp-35",1345,FALSE
"sk181-2_S4","sk181-2_S4","csp","csp-16",1401,FALSE
"sk181-2_S4","sk181-2_S4","csp","csp-4",2004,FALSE
"sk181-2_S4","sk181-2_S4","csp","Noise",46048,FALSE
"sk189-2_S5","sk189-2_S5","csp","Noise",609,FALSE
"sk189-2_S5","sk189-2_S5","csp","Indels",64,FALSE
"sk189-2_S5","sk189-2_S5","csp","Singelton",1327,FALSE
"sk189-2_S5","sk189-2_S5","csp","Chimera",14,FALSE
"sk189-2_S5","sk189-2_S5","csp","csp-31",70368,FALSE
"sk191-2_S6","sk191-2_S6","csp","Noise",30,FALSE
"sk191-2_S6","sk191-2_S6","csp","Indels",253,FALSE
"sk191-2_S6","sk191-2_S6","csp","Singelton",1749,FALSE
"sk191-2_S6","sk191-2_S6","csp","Chimera",213,FALSE
"sk191-2_S6","sk191-2_S6","csp","csp-16",2144,FALSE
"sk191-2_S6","sk191-2_S6","csp","csp-31",5620,FALSE
"sk191-2_S6","sk191-2_S6","csp","Noise",6859,FALSE
"sk191-2_S6","sk191-2_S6","csp","csp-35",62550,FALSE
"sk196-2_S7","sk196-2_S7","csp","Noise",465,FALSE
"sk196-2_S7","sk196-2_S7","csp","Indels",269,FALSE
"sk196-2_S7","sk196-2_S7","csp","Singelton",2507,FALSE
"sk196-2_S7","sk196-2_S7","csp","Chimera",9372,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-19",2661,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-18",2802,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-68",3276,FALSE
"sk196-2_S7","sk196-2_S7","csp","Noise",5377,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-16",5530,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-111",12418,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-31",14258,FALSE
"sk196-2_S7","sk196-2_S7","csp","csp-1",24040,FALSE
