"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"18437-1_S17"	"18437-1_S17"	"msp1"	"Noise"	0	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Indels"	175397	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Chimera"	31	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Singelton"	3401	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Noise"	0	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Indels"	158953	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Chimera"	280	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Singelton"	3337	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Noise"	0	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Indels"	193746	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Chimera"	5012	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Singelton"	5388	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Noise"	0	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Indels"	208853	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Chimera"	216	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Singelton"	4664	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Noise"	6	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Noise"	0	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Indels"	204217	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Chimera"	194	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Singelton"	4382	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Noise"	0	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Indels"	171534	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Chimera"	6017	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Singelton"	5872	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	0	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Indels"	198233	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Chimera"	3716	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Singelton"	6839	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	11	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Noise"	0	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Indels"	219654	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Chimera"	43	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Singelton"	4607	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"msp1-22"	13	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	0	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Indels"	59623	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Chimera"	650	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Singelton"	1861	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	9	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Noise"	0	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Indels"	62223	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Chimera"	1116	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Singelton"	1989	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	0	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Indels"	74027	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Chimera"	158	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Singelton"	2306	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	3	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	0	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Indels"	74825	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Chimera"	7303	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Singelton"	2232	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	6	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Noise"	0	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Indels"	55586	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Chimera"	3	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Singelton"	1535	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Noise"	0	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Indels"	73777	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Chimera"	4730	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Singelton"	2544	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Noise"	0	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Indels"	78748	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Chimera"	748	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Singelton"	3214	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Noise"	0	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Indels"	49651	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Chimera"	2059	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Singelton"	1502	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	0	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Indels"	56513	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Chimera"	751	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Singelton"	1871	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	3	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Noise"	0	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Indels"	81193	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Chimera"	1278	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Singelton"	2891	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Noise"	0	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Indels"	71126	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Chimera"	9226	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Singelton"	3816	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Noise"	0	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Indels"	81073	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Chimera"	191	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Singelton"	1915	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	0	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Indels"	193236	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Chimera"	13252	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Singelton"	6116	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	7	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	0	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Indels"	230288	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Chimera"	21232	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Singelton"	7549	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	3	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	0	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Indels"	210821	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Chimera"	3908	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Singelton"	6212	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	33	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	0	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Indels"	221975	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Chimera"	15844	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Singelton"	8105	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	7	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	0	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Indels"	249903	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Chimera"	421	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Singelton"	5629	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	24	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	0	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Indels"	218655	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Chimera"	6437	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Singelton"	5066	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-22"	4	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	8	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Noise"	0	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Indels"	142133	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Chimera"	7335	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Singelton"	5332	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	0	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Indels"	200301	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Chimera"	2828	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Singelton"	5167	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	26	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	0	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Indels"	189093	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Chimera"	25152	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Singelton"	13444	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	9	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	0	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Indels"	167097	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Chimera"	418	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Singelton"	4169	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	3	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Noise"	0	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Indels"	46318	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Chimera"	173	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Singelton"	1503	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Noise"	0	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Indels"	154315	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Chimera"	23631	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Singelton"	12426	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	0	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Indels"	188926	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Chimera"	777	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Singelton"	4242	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"msp1-22"	11	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	16	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	0	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Indels"	204673	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Chimera"	6740	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Singelton"	5883	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-22"	14	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	19	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Noise"	0	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Indels"	24137	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Chimera"	1180	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Singelton"	1176	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Noise"	0	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Indels"	34372	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Chimera"	1030	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Singelton"	1493	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Noise"	0	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Indels"	19292	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Chimera"	543	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Singelton"	1111	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Noise"	0	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Indels"	21671	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Chimera"	1198	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Singelton"	1037	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Noise"	0	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Indels"	25244	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Chimera"	125	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Singelton"	563	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Noise"	0	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Indels"	27010	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Chimera"	20	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Singelton"	553	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Noise"	0	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Indels"	21140	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Chimera"	246	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Singelton"	1006	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Noise"	0	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Indels"	22043	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Chimera"	3	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Singelton"	326	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Noise"	0	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Indels"	21563	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Chimera"	1620	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Singelton"	1438	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Noise"	0	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Indels"	33876	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Chimera"	835	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Singelton"	592	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Noise"	0	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Indels"	29085	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Chimera"	1	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Singelton"	349	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Noise"	0	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Indels"	27449	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Chimera"	176	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Singelton"	572	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Noise"	0	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Indels"	30833	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Chimera"	1030	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Singelton"	1189	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Noise"	0	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Indels"	28927	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Chimera"	2858	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Singelton"	1252	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Noise"	0	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Indels"	25544	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Chimera"	655	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Singelton"	738	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Noise"	0	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Indels"	22978	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Chimera"	470	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Singelton"	581	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Noise"	0	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Indels"	27830	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Chimera"	481	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Singelton"	838	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Noise"	0	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Indels"	33738	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Chimera"	100	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Singelton"	772	FALSE
