"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"022-1_S6"	"022-1_S6"	"msp1"	"msp1-277"	15024	FALSE
"022-1_S6"	"022-1_S6"	"msp1"	"Noise"	20294	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"Noise"	2002	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"Chimera"	2654	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"Indels"	644	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"Singelton"	7060	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"msp1-2"	1542	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"msp1-159"	1586	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"msp1-1"	5381	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"msp1-2649"	7308	FALSE
"023-1_S7"	"023-1_S7"	"msp1"	"Noise"	22011	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"Noise"	494	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"Chimera"	138	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"Indels"	18	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"Singelton"	3651	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"msp1-2649"	1462	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"Noise"	9374	FALSE
"024-1_S18"	"024-1_S18"	"msp1"	"msp1-159"	23999	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"Noise"	2137	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"Chimera"	1257	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"Indels"	52	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"Singelton"	7317	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"msp1-159"	1893	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"msp1-2"	2185	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"msp1-2649"	2505	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"msp1-1"	5691	FALSE
"025-1_S20"	"025-1_S20"	"msp1"	"Noise"	18555	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"Noise"	820	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"Chimera"	261	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"Indels"	132	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"Singelton"	3259	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"msp1-1"	2106	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"msp1-2"	3286	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"Noise"	9898	FALSE
"027-1_S22"	"027-1_S22"	"msp1"	"msp1-100"	15135	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"Noise"	1208	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"Chimera"	922	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"Indels"	8	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"Singelton"	3707	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"msp1-1825"	869	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"msp1-2"	2609	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"Noise"	11738	FALSE
"029-1_S24"	"029-1_S24"	"msp1"	"msp1-1"	22393	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"Noise"	404	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"Chimera"	342	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"Indels"	247	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"Singelton"	4684	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"msp1-2649"	759	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"msp1-1"	3447	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"msp1-2"	4265	FALSE
"030-1_S26"	"030-1_S26"	"msp1"	"Noise"	17650	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"Noise"	1109	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"Chimera"	469	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"Indels"	11	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"Singelton"	4272	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"msp1-3225"	1714	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"msp1-2"	3745	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"msp1-1"	14721	FALSE
"040-1_S29"	"040-1_S29"	"msp1"	"Noise"	17431	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"Noise"	3012	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"Chimera"	1176	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"Indels"	12	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"Singelton"	7103	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"msp1-2"	2917	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"msp1-1"	14455	FALSE
"048-1_S31"	"048-1_S31"	"msp1"	"Noise"	16577	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"Noise"	578	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"Chimera"	5772	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"Indels"	39	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"Singelton"	17673	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"msp1-189"	4124	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"msp1-1"	15531	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"msp1-460"	16458	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"msp1-3225"	26393	FALSE
"11639-1_S7"	"11639-1_S7"	"msp1"	"Noise"	89435	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"Noise"	785	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"Chimera"	3459	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"Indels"	44	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"Singelton"	17517	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"Noise"	50606	FALSE
"11800-1_S16"	"11800-1_S16"	"msp1"	"msp1-19"	137831	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"Noise"	1133	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"Chimera"	10655	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"Indels"	42	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"Singelton"	21031	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"msp1-2"	3626	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"msp1-6743"	4687	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"msp1-1"	6369	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"msp1-460"	7828	FALSE
"13819-1_S8"	"13819-1_S8"	"msp1"	"Noise"	140894	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"Noise"	10988	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"Chimera"	5416	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"Indels"	27	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"Singelton"	21375	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"msp1-6743"	4957	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"msp1-460"	5594	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"msp1-2"	5734	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"msp1-1"	6362	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"Noise"	55823	FALSE
"13839-1_S12"	"13839-1_S12"	"msp1"	"msp1-277"	136845	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"Noise"	926	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"Chimera"	2378	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"Indels"	5009	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"Singelton"	13508	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"msp1-684"	2661	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"msp1-1526"	2674	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"msp1-74"	3245	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"msp1-1372"	4388	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"msp1-413"	5165	FALSE
"18330-1_S6"	"18330-1_S6"	"msp1"	"Noise"	101527	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"Noise"	855	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"Chimera"	3194	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"Indels"	10	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"Singelton"	11414	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"Noise"	35566	FALSE
"18411-1_S15"	"18411-1_S15"	"msp1"	"msp1-159"	108656	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Noise"	588	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Chimera"	1573	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Indels"	8	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Singelton"	11551	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"Noise"	34975	FALSE
"18437-1_S17"	"18437-1_S17"	"msp1"	"msp1-1"	130134	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Noise"	1650	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Chimera"	1674	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Indels"	20	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Singelton"	12067	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"Noise"	35369	FALSE
"192771-1_S14"	"192771-1_S14"	"msp1"	"msp1-159"	111790	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Noise"	364	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Chimera"	8624	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Indels"	9	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Singelton"	18563	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"msp1-6743"	6031	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"Noise"	79294	FALSE
"22511-1_S18"	"22511-1_S18"	"msp1"	"msp1-460"	91261	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Noise"	3197	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Chimera"	1766	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Indels"	6	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Singelton"	16843	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"msp1-2756"	13536	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"Noise"	42363	FALSE
"82281-1_S3"	"82281-1_S3"	"msp1"	"msp1-1825"	136028	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Noise"	3380	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Chimera"	1843	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Indels"	13	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Singelton"	15670	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"msp1-2756"	11868	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"Noise"	41171	FALSE
"8238-1_S10"	"8238-1_S10"	"msp1"	"msp1-1825"	134848	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Noise"	9077	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Chimera"	12315	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Indels"	1005	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Singelton"	20403	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-1"	4273	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-6743"	14420	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"msp1-460"	46817	FALSE
"Abass-1_S4"	"Abass-1_S4"	"msp1"	"Noise"	75113	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	253	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Chimera"	17558	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Indels"	38	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Singelton"	28447	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"msp1-2407"	52088	FALSE
"Ali-1_S19"	"Ali-1_S19"	"msp1"	"Noise"	110415	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Noise"	970	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Chimera"	1624	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Indels"	46	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Singelton"	15418	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"Noise"	44092	FALSE
"Balkisu-1_S2"	"Balkisu-1_S2"	"msp1"	"msp1-74"	162167	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	1998	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Chimera"	867	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Indels"	9	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Singelton"	5971	FALSE
"cc001-1_S29"	"cc001-1_S29"	"msp1"	"Noise"	53262	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Noise"	628	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Chimera"	1550	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Indels"	2	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Singelton"	5818	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-2"	1357	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-1191"	1853	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-3225"	3535	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"Noise"	12513	FALSE
"cc002-1_S30"	"cc002-1_S30"	"msp1"	"msp1-1"	38027	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	1141	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Chimera"	601	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Indels"	3441	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Singelton"	6612	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"Noise"	16365	FALSE
"cc003-1_S31"	"cc003-1_S31"	"msp1"	"msp1-100"	48289	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	4324	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Chimera"	6868	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Indels"	8	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Singelton"	7654	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-396"	2115	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"msp1-279"	28380	FALSE
"cc004-1_S32"	"cc004-1_S32"	"msp1"	"Noise"	34966	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Noise"	57	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Chimera"	182	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Indels"	9	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Singelton"	4087	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"Noise"	10269	FALSE
"cc005-1_S33"	"cc005-1_S33"	"msp1"	"msp1-1"	42486	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Noise"	2573	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Chimera"	2441	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Indels"	8	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Singelton"	7432	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-2"	3171	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-1"	6534	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"msp1-277"	25488	FALSE
"cc006-1_S34"	"cc006-1_S34"	"msp1"	"Noise"	33362	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Noise"	1310	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Chimera"	6236	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Indels"	69	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Singelton"	11038	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-1"	6052	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"msp1-2"	8916	FALSE
"cc007-1_S35"	"cc007-1_S35"	"msp1"	"Noise"	49047	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Noise"	484	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Chimera"	3573	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Indels"	8	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Singelton"	5018	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-189"	1306	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-2407"	1722	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"Noise"	16271	FALSE
"cc008-1_S36"	"cc008-1_S36"	"msp1"	"msp1-1"	24789	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	312	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Chimera"	2830	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Indels"	33	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Singelton"	6081	FALSE
"cc009-1_S37"	"cc009-1_S37"	"msp1"	"Noise"	49842	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Noise"	14	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Chimera"	4931	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Indels"	849	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Singelton"	8945	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"msp1-1"	1823	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"msp1-2"	2640	FALSE
"cc010-1_S38"	"cc010-1_S38"	"msp1"	"Noise"	66121	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Noise"	149	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Chimera"	12206	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Indels"	168	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Singelton"	11845	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-2"	1346	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-189"	1826	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"msp1-1"	7321	FALSE
"cc011-1_S39"	"cc011-1_S39"	"msp1"	"Noise"	49259	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Noise"	75	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Chimera"	513	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Indels"	48101	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Singelton"	3226	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"Noise"	8995	FALSE
"cc012-1_S40"	"cc012-1_S40"	"msp1"	"msp1-9473"	22234	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	700	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Chimera"	15832	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Indels"	265	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Singelton"	23579	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-189"	4374	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"msp1-1"	16035	FALSE
"cc014-1_S22"	"cc014-1_S22"	"msp1"	"Noise"	151826	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	7691	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Chimera"	20256	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Indels"	3207	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Singelton"	29484	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-277"	6915	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-183"	7039	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-159"	15687	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"msp1-1365"	44000	FALSE
"cc016-1_S24"	"cc016-1_S24"	"msp1"	"Noise"	124793	FALSE
